country,year,population_total,internet_use,suicide_total,GDP,cell_use
Norway,2000,4500000,2340000.0,615.0,58000,3220000.0
Oman,2000,2270000,79800.0,55.0,44000,162000.0
Pakistan,2000,142000000,78800.0,5820.0,3400,306000.0
Palestine,2000,3220000,35800.0,60.8,3690,7080.0
Panama,2000,3030000,199000.0,183.0,10600,410000.0
Papua New Guinea,2000,5850000,48800.0,738.0,2620,8560.0
Paraguay,2000,5320000,39800.0,228.0,7980,821000.0
Peru,2000,26500000,814000.0,981.0,6430,1270000.0
Philippines,2000,78000000,1550000.0,3800.0,4220,6450000.0
Poland,2000,38600000,2810000.0,7190.0,14700,6750000.0
Portugal,2000,10300000,1690000.0,1410.0,26000,6660000.0
Qatar,2000,592000,28800.0,49.4,108000,121000.0
Romania,2000,22100000,800000.0,2770.0,10400,2500000.0
Russia,2000,146000000,2890000.0,74700.0,14100,3260000.0
Rwanda,2000,7930000,4990.0,708.0,803,39000.0
Samoa,2000,174000,988.0,22.7,4330,2500.0
Sao Tome and Principe,2000,142000,6600.0,2.25,1960,0.0
Saudi Arabia,2000,20700000,457000.0,507.0,43300,1380000.0
Senegal,2000,9800000,39600.0,614.0,2420,250000.0
Serbia,2000,9490000,0.0,2110.0,7940,0.0
Seychelles,2000,81000,5990.0,8.56,18500,26000.0
Sierra Leone,2000,4580000,5420.0,180.0,909,11900.0
Singapore,2000,4030000,1450000.0,414.0,52400,2750000.0
Slovak Republic,2000,5400000,509000.0,809.0,15600,1240000.0
Slovenia,2000,1990000,300000.0,638.0,22700,1220000.0
Solomon Islands,2000,413000,1990.0,65.9,1820,1150.0
Somalia,2000,8870000,1770.0,356.0,603,80000.0
South Africa,2000,45000000,2410000.0,8520.0,9700,8340000.0
South Korea,2000,47400000,21200000.0,9490.0,20800,26800000.0
South Sudan,2000,6200000,0.0,222.0,2800,0.0
Spain,2000,40800000,5560000.0,3680.0,30000,24300000.0
Sri Lanka,2000,18800000,122000.0,7510.0,5540,430000.0
St. Lucia,2000,157000,7980.0,9.19,10700,2500.0
St. Vincent and the Grenadines,2000,108000,3500.0,6.76,7560,2360.0
Sudan,2000,27300000,7030.0,1110.0,2320,23000.0
Suriname,2000,471000,11800.0,89.4,9800,41000.0
Sweden,2000,8880000,4060000.0,1430.0,36900,6370000.0
Switzerland,2000,7140000,3360000.0,1570.0,50800,4640000.0
Syria,2000,16400000,29800.0,319.0,5130,30000.0
Tajikistan,2000,6220000,3020.0,282.0,1190,1160.0
Tanzania,2000,33500000,39300.0,1990.0,1570,111000.0
Thailand,2000,63000000,2320000.0,10500.0,9190,3060000.0
Timor-Leste,2000,884000,0.0,55.4,3270,0.0
Togo,2000,4920000,39400.0,378.0,1240,50000.0
Tonga,2000,98000,2390.0,6.8,4610,180.0
Trinidad and Tobago,2000,1270000,97800.0,175.0,18300,162000.0
Tunisia,2000,9710000,267000.0,340.0,7570,119000.0
Turkey,2000,63200000,2380000.0,2540.0,13900,16100000.0
Turkmenistan,2000,4520000,6020.0,512.0,5330,7500.0
Uganda,2000,23700000,38700.0,2730.0,1070,127000.0
Ukraine,2000,48800000,350000.0,18100.0,4800,819000.0
United Arab Emirates,2000,3130000,740000.0,143.0,103000,1430000.0
United Kingdom,2000,58900000,15800000.0,5840.0,33200,43500000.0
United States,2000,282000000,121000000.0,35700.0,45700,109000000.0
Uruguay,2000,3320000,350000.0,579.0,12900,411000.0
Uzbekistan,2000,24800000,120000.0,2650.0,2520,53100.0
Vanuatu,2000,185000,3900.0,28.9,2820,365.0
Venezuela,2000,24200000,813000.0,2120.0,14600,5450000.0
Vietnam,2000,79900000,203000.0,7280.0,2570,789000.0
Yemen,2000,17400000,14400.0,754.0,4000,32000.0
Zambia,2000,10400000,19900.0,880.0,2130,98900.0
Zimbabwe,2000,11900000,47700.0,1550.0,2950,266000.0
Afghanistan,2001,21600000,1020.0,1300.0,646,0.0
Albania,2001,3130000,10200.0,184.0,5950,393000.0
Algeria,2001,31500000,203000.0,1110.0,10400,100000.0
Andorra,2001,67300,7100.0,6.14,31800,29400.0
Angola,2001,16900000,23000.0,842.0,3920,75000.0
Antigua and Barbuda,2001,77200,6870.0,1.67,19500,25000.0
Argentina,2001,37300000,3650000.0,4600.0,14200,6740000.0
Armenia,2001,3050000,49800.0,138.0,3220,25500.0
Australia,2001,19200000,10100000.0,2520.0,35600,11100000.0
Austria,2001,8100000,3170000.0,1620.0,39200,6540000.0
Azerbaijan,2001,8200000,25000.0,245.0,5020,730000.0
Bahamas,2001,303000,35700.0,7.69,33300,60600.0
Bahrain,2001,698000,105000.0,60.8,43900,300000.0
Bangladesh,2001,130000000,169000.0,12600.0,1750,520000.0
Barbados,2001,272000,32500.0,13.4,15000,53100.0
Belarus,2001,9810000,422000.0,4190.0,7970,138000.0
Belgium,2001,10300000,3230000.0,2380.0,37400,7700000.0
Belize,2001,255000,15200.0,16.5,7080,39200.0
Benin,2001,7080000,25700.0,517.0,1700,125000.0
Bhutan,2001,604000,5220.0,35.5,3640,0.0
Bolivia,2001,8580000,182000.0,570.0,4360,780000.0
Bosnia and Herzegovina,2001,3760000,45100.0,389.0,6620,445000.0
Botswana,2001,1670000,57500.0,315.0,10500,332000.0
Brazil,2001,177000000,8020000.0,10800.0,11400,28700000.0
Brunei,2001,340000,43900.0,12.7,82600,143000.0
Bulgaria,2001,7930000,604000.0,1540.0,9350,1550000.0
Burkina Faso,2001,11900000,18800.0,715.0,1110,76200.0
Burundi,2001,6530000,6920.0,632.0,716,33400.0
Cambodia,2001,12400000,9550.0,696.0,1460,223000.0
Cameroon,2001,15900000,44100.0,1410.0,2610,417000.0
Canada,2001,30900000,18600000.0,4180.0,37800,10600000.0
Cape Verde,2001,436000,11700.0,56.1,3920,31500.0
Central African Republic,2001,3720000,2920.0,341.0,869,11000.0
Chad,2001,8680000,3990.0,440.0,1070,22000.0
Chile,2001,15500000,2960000.0,1950.0,14500,5100000.0
China,2001,1300000000,34300000.0,193000.0,3970,145000000.0
Colombia,2001,40300000,1150000.0,3160.0,8420,3270000.0
Comoros,2001,556000,2460.0,21.6,2390,0.0
"Congo, Dem. Rep.",2001,48400000,5560.0,2760.0,545,150000.0
"Congo, Rep.",2001,3220000,1040.0,236.0,4660,150000.0
Costa Rica,2001,4030000,386000.0,266.0,9950,327000.0
Cote d'Ivoire,2001,16900000,66700.0,1470.0,2920,729000.0
Croatia,2001,4410000,510000.0,1020.0,16800,1760000.0
Cuba,2001,11200000,121000.0,1870.0,5060,8580.0
Cyprus,2001,960000,181000.0,44.2,30200,314000.0
Czech Republic,2001,10300000,1510000.0,1780.0,21900,6950000.0
Denmark,2001,5360000,2300000.0,928.0,42500,3960000.0
Djibouti,2001,733000,2520.0,26.3,2160,3000.0
Dominica,2001,69700,9230.0,2.49,8220,7710.0
Dominican Republic,2001,8600000,381000.0,482.0,8370,1270000.0
Ecuador,2001,12900000,345000.0,968.0,7510,859000.0
Egypt,2001,70200000,589000.0,2160.0,7620,2790000.0
El Salvador,2001,5930000,88900.0,564.0,5620,858000.0
Equatorial Guinea,2001,632000,1040.0,40.2,17700,15000.0
Eritrea,2001,2370000,3750.0,235.0,2610,0.0
Estonia,2001,1390000,439000.0,483.0,16800,651000.0
Eswatini,2001,1010000,13000.0,147.0,6180,55000.0
Ethiopia,2001,68200000,25300.0,5250.0,654,27500.0
Fiji,2001,814000,15100.0,102.0,6790,80900.0
Finland,2001,5200000,2240000.0,1260.0,35700,4180000.0
France,2001,59400000,15600000.0,13500.0,35100,37000000.0
Gabon,2001,1260000,17000.0,108.0,17800,150000.0
Gambia,2001,1360000,18200.0,46.0,1490,55100.0
Georgia,2001,4300000,42600.0,300.0,3760,301000.0
Germany,2001,81500000,25800000.0,13300.0,37300,56100000.0
Ghana,2001,19800000,39500.0,948.0,2250,244000.0
Greece,2001,11100000,1220000.0,428.0,25700,7960000.0
Grenada,2001,103000,5290.0,6.27,9310,6410.0
Guatemala,2001,11900000,207000.0,1240.0,6070,1150000.0
Guinea,2001,8420000,14800.0,434.0,1540,55700.0
Guinea-Bissau,2001,1230000,3680.0,93.0,1410,0.0
Guyana,2001,745000,98400.0,171.0,4730,75300.0
Haiti,2001,8610000,29300.0,713.0,1710,91500.0
Honduras,2001,6750000,95600.0,206.0,3300,238000.0
Hungary,2001,10200000,1480000.0,3070.0,18700,4970000.0
Iceland,2001,283000,140000.0,37.3,35800,248000.0
India,2001,1080000000,7100000.0,205000.0,2790,6540000.0
Indonesia,2001,214000000,4330000.0,7710.0,5940,6520000.0
Iran,2001,66400000,986000.0,4600.0,13200,2090000.0
Iraq,2001,24200000,24200.0,1760.0,12100,0.0
Ireland,2001,3840000,889000.0,508.0,40800,2970000.0
Israel,2001,6060000,1050000.0,580.0,26200,5500000.0
Italy,2001,56900000,15500000.0,4860.0,37200,51200000.0
Jamaica,2001,2670000,103000.0,55.9,7990,598000.0
Japan,2001,128000000,49200000.0,31100.0,33900,74800000.0
Jordan,2001,5220000,246000.0,176.0,7460,866000.0
Kazakhstan,2001,14900000,150000.0,5750.0,11300,582000.0
Kenya,2001,32800000,204000.0,1440.0,2120,600000.0
Kiribati,2001,85800,2010.0,18.7,1930,395.0
Kuwait,2001,2100000,180000.0,61.4,68700,878000.0
Kyrgyz Republic,2001,4960000,149000.0,739.0,2160,27000.0
Lao,2001,5410000,9830.0,615.0,2590,29500.0
Latvia,2001,2360000,170000.0,833.0,12100,657000.0
Lebanon,2001,3990000,271000.0,98.8,10600,767000.0
Lesotho,2001,2040000,5320.0,385.0,1690,57000.0
Liberia,2001,2950000,999.0,195.0,1310,2000.0
Libya,2001,5440000,20000.0,211.0,21200,50000.0
Lithuania,2001,3470000,249000.0,1660.0,13100,1020000.0
Luxembourg,2001,440000,159000.0,66.9,82800,409000.0
Madagascar,2001,16300000,36200.0,902.0,1480,148000.0
Malawi,2001,11400000,18800.0,741.0,819,55700.0
Malaysia,2001,23700000,6330000.0,1660.0,16000,7390000.0
Maldives,2001,286000,10400.0,11.4,9190,18900.0
Mali,2001,11300000,21000.0,356.0,1640,24000.0
Malta,2001,396000,70900.0,23.3,24600,239000.0
Marshall Islands,2001,51400,877.0,8.84,3090,489.0
Mauritania,2001,2700000,7070.0,88.9,2810,110000.0
Mauritius,2001,1190000,105000.0,133.0,11600,272000.0
Mexico,2001,100000000,7060000.0,4600.0,15800,21800000.0
"Micronesia, Fed. Sts.",2001,107000,5000.0,17.9,3180,0.0
Moldova,2001,4190000,62300.0,803.0,2990,225000.0
Mongolia,2001,2420000,40000.0,538.0,4750,195000.0
Montenegro,2001,613000,0.0,75.4,10500,0.0
Morocco,2001,29100000,399000.0,1520.0,4760,4770000.0
Mozambique,2001,18200000,29200.0,1200.0,628,153000.0
Myanmar,2001,47200000,137.0,3520.0,1420,22700.0
Namibia,2001,1820000,44100.0,245.0,6510,107000.0
Nepal,2001,24300000,58400.0,2900.0,1570,17300.0
Netherlands,2001,16000000,7910000.0,1960.0,42700,12200000.0
New Zealand,2001,3910000,2080000.0,512.0,28900,2290000.0
Nicaragua,2001,5150000,74500.0,413.0,3470,165000.0
Niger,2001,11800000,12400.0,417.0,780,2130.0
Nigeria,2001,125000000,113000.0,5340.0,3170,266000.0
North Korea,2001,23100000,0.0,2890.0,1670,0.0
North Macedonia,2001,2040000,70900.0,194.0,8320,223000.0
Norway,2001,4520000,2890000.0,611.0,59000,3590000.0
Oman,2001,2290000,135000.0,55.2,45400,323000.0
Pakistan,2001,146000000,1920000.0,5970.0,3380,743000.0
Palestine,2001,3310000,60800.0,67.8,3260,176000.0
Panama,2001,3090000,225000.0,187.0,10500,475000.0
Papua New Guinea,2001,5970000,54000.0,754.0,2560,10700.0
Paraguay,2001,5430000,59600.0,242.0,7760,1150000.0
Peru,2001,26800000,2030000.0,968.0,6390,1790000.0
Philippines,2001,79700000,2010000.0,3820.0,4260,12200000.0
Poland,2001,38500000,3810000.0,7260.0,14900,10000000.0
Portugal,2001,10300000,1870000.0,1410.0,26300,7980000.0
Qatar,2001,615000,37900.0,51.4,108000,178000.0
Romania,2001,22000000,998000.0,2840.0,11100,3850000.0
Russia,2001,146000000,4290000.0,74400.0,14800,7750000.0
Rwanda,2001,8230000,19800.0,687.0,840,65000.0
Samoa,2001,175000,2960.0,22.4,4610,2500.0
Sao Tome and Principe,2001,145000,9140.0,2.29,1970,0.0
Saudi Arabia,2001,21200000,993000.0,533.0,41700,2530000.0
Senegal,2001,10000000,98700.0,636.0,2470,302000.0
Serbia,2001,9410000,0.0,2080.0,8350,0.0
Seychelles,2001,82400,9080.0,8.58,18000,36700.0
Sierra Leone,2001,4750000,7620.0,190.0,821,26900.0
Singapore,2001,4080000,1700000.0,411.0,50400,2990000.0
Slovak Republic,2001,5400000,677000.0,799.0,16200,2150000.0
Slovenia,2001,1990000,600000.0,627.0,23400,1470000.0
Solomon Islands,2001,424000,1990.0,67.4,1630,967.0
Somalia,2001,9190000,7260.0,360.0,603,85000.0
South Africa,2001,45600000,2890000.0,8530.0,9830,10800000.0
South Korea,2001,47700000,27000000.0,10300.0,21500,29000000.0
South Sudan,2001,6450000,0.0,220.0,2890,0.0
Spain,2001,41300000,7500000.0,3670.0,31000,29700000.0
Sri Lanka,2001,18900000,150000.0,7180.0,5420,668000.0
St. Lucia,2001,158000,12900.0,9.31,10200,2700.0
St. Vincent and the Grenadines,2001,108000,5500.0,7.35,7680,7490.0
Sudan,2001,28000000,39200.0,1140.0,2400,104000.0
Suriname,2001,477000,14600.0,95.2,10100,87000.0
Sweden,2001,8900000,4610000.0,1420.0,37400,7180000.0
Switzerland,2001,7180000,3960000.0,1560.0,51100,5280000.0
Syria,2001,16800000,59300.0,318.0,5210,200000.0
Tajikistan,2001,6320000,3240.0,287.0,1280,1630.0
Tanzania,2001,34400000,58900.0,1990.0,1620,276000.0
Thailand,2001,63500000,3530000.0,10300.0,9420,7550000.0
Timor-Leste,2001,901000,0.0,55.3,3500,0.0
Togo,2001,5060000,45600.0,389.0,1180,95000.0
Tonga,2001,98500,2780.0,6.87,4750,236.0
Trinidad and Tobago,2001,1270000,196000.0,175.0,19000,256000.0
Tunisia,2001,9790000,421000.0,350.0,7790,389000.0
Turkey,2001,64200000,3330000.0,2470.0,12800,19600000.0
Turkmenistan,2001,4560000,8000.0,541.0,5510,8170.0
Uganda,2001,24400000,58000.0,2770.0,1090,284000.0
Ukraine,2001,48400000,600000.0,17300.0,5290,2220000.0
United Arab Emirates,2001,3300000,868000.0,152.0,99400,1910000.0
United Kingdom,2001,59100000,19800000.0,5710.0,34000,46300000.0
United States,2001,285000000,140000000.0,36400.0,45700,129000000.0
Uruguay,2001,3330000,370000.0,589.0,12400,520000.0
Uzbekistan,2001,25100000,150000.0,2720.0,2590,128000.0
Vanuatu,2001,189000,5360.0,29.5,2670,350.0
Venezuela,2001,24600000,1140000.0,2220.0,14800,6470000.0
Vietnam,2001,80700000,1020000.0,7350.0,2710,1250000.0
Yemen,2001,17900000,16300.0,787.0,4030,148000.0
Zambia,2001,10700000,24900.0,914.0,2180,121000.0
Zimbabwe,2001,11900000,95400.0,1600.0,2980,314000.0
Afghanistan,2002,22600000,1030.0,1360.0,1020,25000.0
Albania,2002,3130000,12200.0,191.0,6240,851000.0
Algeria,2002,31900000,507000.0,1140.0,10900,450000.0
Andorra,2002,70000,7890.0,6.09,31900,32800.0
Angola,2002,17500000,47400.0,863.0,4320,140000.0
Antigua and Barbuda,2002,78300,9790.0,1.7,19400,38200.0
Argentina,2002,37700000,4100000.0,4620.0,12500,6570000.0
Armenia,2002,3030000,59500.0,142.0,3670,71300.0
Australia,2002,19400000,10200000.0,2480.0,36600,12700000.0
Austria,2002,8130000,2970000.0,1600.0,39600,6740000.0
Azerbaijan,2002,8280000,414000.0,259.0,5450,794000.0
Bahamas,2002,308000,55400.0,8.17,33700,122000.0
Bahrain,2002,735000,133000.0,64.8,43100,389000.0
Bangladesh,2002,132000000,185000.0,12400.0,1780,1080000.0
Barbados,2002,273000,76100.0,13.6,15000,97200.0
Belarus,2002,9750000,872000.0,4240.0,8430,463000.0
Belgium,2002,10400000,4800000.0,2350.0,37900,8100000.0
Belize,2002,262000,14900.0,16.3,7240,51700.0
Benin,2002,7300000,51300.0,538.0,1730,219000.0
Bhutan,2002,616000,10300.0,36.6,3950,0.0
Bolivia,2002,8740000,273000.0,578.0,4390,1020000.0
Bosnia and Herzegovina,2002,3760000,99600.0,367.0,6970,749000.0
Botswana,2002,1700000,57700.0,330.0,11000,332000.0
Brazil,2002,180000000,16400000.0,11000.0,11600,34900000.0
Brunei,2002,347000,53200.0,12.8,84100,154000.0
Bulgaria,2002,7870000,714000.0,1480.0,10100,2600000.0
Burkina Faso,2002,12300000,24700.0,724.0,1130,111000.0
Burundi,2002,6700000,7930.0,636.0,728,52000.0
Cambodia,2002,12600000,28700.0,718.0,1530,380000.0
Cameroon,2002,16400000,59000.0,1440.0,2650,702000.0
Canada,2002,31200000,19200000.0,4190.0,38500,11900000.0
Cape Verde,2002,443000,15600.0,58.3,4050,42900.0
Central African Republic,2002,3800000,4890.0,350.0,881,12600.0
Chad,2002,9020000,15000.0,451.0,1110,34200.0
Chile,2002,15700000,3470000.0,1940.0,14800,6240000.0
China,2002,1310000000,60100000.0,189000.0,4300,206000000.0
Colombia,2002,40900000,1880000.0,3230.0,8500,4600000.0
Comoros,2002,569000,3160.0,21.9,2380,0.0
"Congo, Dem. Rep.",2002,49900000,46300.0,2780.0,545,560000.0
"Congo, Rep.",2002,3310000,5210.0,227.0,4740,222000.0
Costa Rica,2002,4100000,816000.0,284.0,10100,502000.0
Cote d'Ivoire,2002,17200000,85800.0,1470.0,2810,1030000.0
Croatia,2002,4400000,781000.0,994.0,17600,2310000.0
Cuba,2002,11200000,422000.0,1810.0,5130,17900.0
Cyprus,2002,977000,277000.0,44.2,31000,418000.0
Czech Republic,2002,10300000,2450000.0,1780.0,22300,8610000.0
Denmark,2002,5370000,3450000.0,903.0,42600,4480000.0
Djibouti,2002,747000,3640.0,26.9,2180,15000.0
Dominica,2002,69800,12900.0,2.51,7970,12200.0
Dominican Republic,2002,8720000,595000.0,501.0,8620,1700000.0
Ecuador,2002,13100000,560000.0,995.0,7690,1560000.0
Egypt,2002,71500000,1940000.0,2230.0,7660,4490000.0
El Salvador,2002,5960000,113000.0,561.0,5680,889000.0
Equatorial Guinea,2002,658000,2120.0,38.6,20200,32000.0
Eritrea,2002,2480000,5630.0,246.0,2570,0.0
Estonia,2002,1380000,574000.0,454.0,17900,881000.0
Eswatini,2002,1020000,18500.0,155.0,6420,68000.0
Ethiopia,2002,70100000,50800.0,5200.0,645,50400.0
Fiji,2002,815000,50200.0,101.0,6990,89900.0
Finland,2002,5210000,3250000.0,1220.0,36200,4520000.0
France,2002,59800000,18000000.0,13400.0,35300,38600000.0
Gabon,2002,1290000,25000.0,106.0,17300,279000.0
Gambia,2002,1400000,25200.0,47.9,1390,100000.0
Georgia,2002,4260000,67600.0,294.0,4000,504000.0
Germany,2002,81500000,39800000.0,13200.0,37300,59100000.0
Ghana,2002,20200000,168000.0,992.0,2300,387000.0
Greece,2002,11200000,1640000.0,426.0,26600,9310000.0
Grenada,2002,104000,15300.0,6.44,9590,7550.0
Guatemala,2002,12200000,414000.0,1270.0,6160,1580000.0
Guinea,2002,8590000,34500.0,448.0,1590,90800.0
Guinea-Bissau,2002,1250000,12800.0,95.1,1370,0.0
Guyana,2002,745000,98400.0,177.0,4790,79400.0
Haiti,2002,8750000,78200.0,724.0,1680,140000.0
Honduras,2002,6930000,180000.0,213.0,3340,327000.0
Hungary,2002,10200000,1690000.0,2980.0,19600,6890000.0
Iceland,2002,285000,226000.0,36.6,35800,260000.0
India,2002,1090000000,16800000.0,209000.0,2850,13000000.0
Indonesia,2002,217000000,4640000.0,7840.0,6120,11700000.0
Iran,2002,67300000,3110000.0,4830.0,14000,2280000.0
Iraq,2002,24900000,125000.0,1890.0,11000,20000.0
Ireland,2002,3910000,1010000.0,504.0,42500,3000000.0
Israel,2002,6170000,1100000.0,578.0,25700,6300000.0
Italy,2002,57200000,16000000.0,4780.0,37200,54200000.0
Jamaica,2002,2690000,164000.0,55.6,8090,1240000.0
Japan,2002,128000000,59600000.0,31500.0,33900,81100000.0
Jordan,2002,5320000,320000.0,176.0,7750,1220000.0
Kazakhstan,2002,15000000,251000.0,5890.0,12400,1030000.0
Kenya,2002,33800000,408000.0,1500.0,2070,1190000.0
Kiribati,2002,87300,2180.0,19.2,1970,495.0
Kuwait,2002,2140000,219000.0,63.4,69600,1230000.0
Kyrgyz Republic,2002,4990000,150000.0,745.0,2140,53100.0
Lao,2002,5490000,14700.0,601.0,2700,55200.0
Latvia,2002,2330000,512000.0,791.0,13100,917000.0
Lebanon,2002,4180000,293000.0,101.0,10500,775000.0
Lesotho,2002,2030000,22000.0,403.0,1710,138000.0
Liberia,2002,3020000,989.0,211.0,1330,5000.0
Libya,2002,5530000,124000.0,220.0,20700,70000.0
Lithuania,2002,3440000,609000.0,1590.0,14100,1650000.0
Luxembourg,2002,444000,177000.0,65.9,85000,473000.0
Madagascar,2002,16800000,57000.0,928.0,1260,163000.0
Malawi,2002,11700000,25200.0,738.0,813,86000.0
Malaysia,2002,24200000,7830000.0,1700.0,16500,9050000.0
Maldives,2002,294000,15700.0,11.2,9590,41900.0
Mali,2002,11600000,26400.0,367.0,1640,46000.0
Malta,2002,399000,115000.0,22.9,25100,277000.0
Marshall Islands,2002,52400,1220.0,9.0,3120,552.0
Mauritania,2002,2780000,10100.0,88.9,2760,247000.0
Mauritius,2002,1200000,123000.0,131.0,11700,348000.0
Mexico,2002,102000000,12100000.0,4760.0,15600,25900000.0
"Micronesia, Fed. Sts.",2002,107000,5960.0,17.9,3210,100.0
Moldova,2002,4180000,158000.0,801.0,3230,338000.0
Mongolia,2002,2440000,49800.0,546.0,4930,216000.0
Montenegro,2002,613000,0.0,75.7,10600,0.0
Morocco,2002,29500000,699000.0,1570.0,4850,6200000.0
Mozambique,2002,18800000,48700.0,1230.0,663,255000.0
Myanmar,2002,47700000,203.0,3510.0,1580,48000.0
Namibia,2002,1850000,48800.0,251.0,6720,150000.0
Nepal,2002,24700000,77400.0,2940.0,1550,21900.0
Netherlands,2002,16100000,9870000.0,1970.0,42500,12100000.0
New Zealand,2002,3960000,2340000.0,508.0,29700,2450000.0
Nicaragua,2002,5220000,89500.0,414.0,3440,237000.0
Niger,2002,12200000,15500.0,426.0,774,57500.0
Nigeria,2002,129000000,412000.0,5430.0,3570,1570000.0
North Korea,2002,23300000,0.0,2920.0,1680,0.0
North Macedonia,2002,2050000,355000.0,194.0,8420,365000.0
Norway,2002,4550000,3310000.0,598.0,59500,3790000.0
Oman,2002,2330000,160000.0,56.4,44100,463000.0
Pakistan,2002,150000000,3850000.0,6210.0,3410,1700000.0
Palestine,2002,3380000,105000.0,74.7,2780,252000.0
Panama,2002,3150000,268000.0,192.0,10500,526000.0
Papua New Guinea,2002,6100000,80600.0,779.0,2500,15000.0
Paraguay,2002,5530000,99300.0,258.0,7620,1670000.0
Peru,2002,27100000,2430000.0,958.0,6660,2310000.0
Philippines,2002,81400000,3520000.0,3880.0,4320,15400000.0
Poland,2002,38500000,8140000.0,7270.0,15200,13900000.0
Portugal,2002,10400000,2010000.0,1410.0,26400,8670000.0
Qatar,2002,641000,65500.0,50.1,111000,267000.0
Romania,2002,21900000,1440000.0,2890.0,12000,5110000.0
Russia,2002,145000000,5990000.0,74400.0,15600,17600000.0
Rwanda,2002,8430000,24700.0,667.0,929,82400.0
Samoa,2002,176000,3960.0,22.1,4780,2700.0
Sao Tome and Principe,2002,147000,11200.0,2.36,1980,1980.0
Saudi Arabia,2002,21800000,1390000.0,569.0,39400,5010000.0
Senegal,2002,10300000,104000.0,654.0,2430,553000.0
Serbia,2002,9350000,0.0,2040.0,8950,0.0
Seychelles,2002,84100,12000.0,8.65,17700,44700.0
Sierra Leone,2002,4970000,8750.0,207.0,993,67000.0
Singapore,2002,4100000,1930000.0,418.0,51900,3310000.0
Slovak Republic,2002,5400000,2170000.0,795.0,16900,2920000.0
Slovenia,2002,1990000,553000.0,608.0,24200,1670000.0
Solomon Islands,2002,435000,2190.0,69.1,1540,999.0
Somalia,2002,9500000,11000.0,369.0,607,100000.0
South Africa,2002,46200000,3100000.0,8790.0,10100,13700000.0
South Korea,2002,48000000,28500000.0,11100.0,23000,32300000.0
South Sudan,2002,6690000,0.0,222.0,2980,0.0
Spain,2002,41900000,8550000.0,3720.0,31400,33500000.0
Sri Lanka,2002,19100000,200000.0,6820.0,5590,931000.0
St. Lucia,2002,159000,23300.0,9.48,10200,14300.0
St. Vincent and the Grenadines,2002,108000,6000.0,7.34,8160,9980.0
Sudan,2002,28700000,126000.0,1170.0,2490,191000.0
Suriname,2002,482000,20100.0,99.9,10300,108000.0
Sweden,2002,8920000,6300000.0,1400.0,38000,7950000.0
Switzerland,2002,7220000,4430000.0,1570.0,50800,5740000.0
Syria,2002,17100000,358000.0,323.0,5420,400000.0
Tajikistan,2002,6430000,3570.0,290.0,1390,13200.0
Tanzania,2002,35300000,78600.0,1970.0,1690,607000.0
Thailand,2002,64100000,4830000.0,10200.0,9920,17400000.0
Timor-Leste,2002,923000,0.0,56.7,3180,0.0
Togo,2002,5200000,52000.0,400.0,1140,165000.0
Tonga,2002,99000,2880.0,6.89,4880,3350.0
Trinidad and Tobago,2002,1280000,281000.0,175.0,20500,263000.0
