country,year,population_total,internet_use,suicide_total,GDP,cell_use
Ecuador,1998,12200000,0.125,881.0,7940.0,243000.0
Egypt,1998,66200000,0.14800000000000002,1970.0,6920.0,90800.0
El Salvador,1998,5800000,0.425,589.0,5520.0,137000.0
Equatorial Guinea,1998,558000,0.0944,41.5,8480.0,297.0
Eritrea,1998,2210000,0.00877,215.0,2670.0,0.0
Estonia,1998,1410000,10.8,542.0,14400.0,247000.0
Eswatini,1998,980000,0.0961,115.0,6040.0,4700.0
Ethiopia,1998,62500000,0.00966,5210.0,590.0,0.0
Fiji,1998,800000,0.633,95.6,6330.0,8000.0
Finland,1998,5160000,25.5,1350.0,31800.0,2850000.0
France,1998,58400000,6.32,14100.0,32700.0,11200000.0
Gabon,1998,1170000,0.17,102.0,20900.0,9690.0
Gambia,1998,1240000,0.20600000000000002,41.8,1370.0,5050.0
Georgia,1998,4580000,0.10300000000000001,326.0,3240.0,60000.0
Germany,1998,81400000,9.88,14100.0,35100.0,13900000.0
Ghana,1998,18400000,0.0322,836.0,2150.0,41800.0
Greece,1998,11000000,3.22,444.0,23400.0,2050000.0
Grenada,1998,102000,1.48,5.53,8570.0,1410.0
Guatemala,1998,11100000,0.467,947.0,5900.0,111000.0
Guinea,1998,7860000,0.0062,403.0,1500.0,21600.0
Guinea-Bissau,1998,1150000,0.0241,87.2,1380.0,0.0
Guyana,1998,754000,0.264,186.0,4500.0,1450.0
Haiti,1998,8170000,0.024,677.0,1760.0,10000.0
Holy See,1998,786,,,,
Honduras,1998,6220000,0.301,191.0,3280.0,34900.0
Hungary,1998,10300000,3.89,3360.0,16600.0,1070000.0
Iceland,1998,275000,36.3,37.6,32900.0,104000.0
India,1998,1020000000,0.139,195000.0,2490.0,1200000.0
Indonesia,1998,206000000,0.255,7220.0,5650.0,1070000.0
Iran,1998,64000000,0.0998,4040.0,12700.0,390000.0
Iraq,1998,22100000,0.0,1610.0,10900.0,0.0
Ireland,1998,3690000,8.1,487.0,33400.0,946000.0
Israel,1998,5700000,10.3,577.0,25400.0,2150000.0
Italy,1998,56700000,4.56,5250.0,34700.0,20500000.0
Jamaica,1998,2610000,1.98,49.7,7930.0,78600.0
Japan,1998,127000000,13.4,29200.0,33200.0,47300000.0
Jordan,1998,4940000,1.31,174.0,6940.0,82400.0
Kazakhstan,1998,15200000,0.131,5240.0,8720.0,29700.0
Kenya,1998,30300000,0.0503,1320.0,2150.0,10800.0
Kiribati,1998,81600,0.617,17.6,1970.0,22.0
Kuwait,1998,1830000,3.05,56.0,76200.0,250000.0
Kyrgyz Republic,1998,4790000,0.0728,699.0,1950.0,1350.0
Lao,1998,5140000,0.00966,642.0,2270.0,6450.0
Latvia,1998,2430000,3.32,938.0,10100.0,167000.0
Lebanon,1998,3690000,2.72,98.9,11000.0,505000.0
Lesotho,1998,2000000,0.011000000000000001,325.0,1600.0,9830.0
Liberia,1998,2520000,0.0041,166.0,952.0,0.0
Libya,1998,5200000,0.0,182.0,21800.0,20000.0
Liechtenstein,1998,32300,0.0,,,7500.0
Lithuania,1998,3560000,1.97,1650.0,11700.0,268000.0
Luxembourg,1998,426000,11.7,71.2,71500.0,131000.0
Madagascar,1998,14800000,0.0626,871.0,1400.0,12800.0
Malawi,1998,10600000,0.0181,734.0,892.0,10500.0
Malaysia,1998,22100000,6.75,1570.0,14800.0,2200000.0
Maldives,1998,268000,0.57,11.8,9250.0,1610.0
Mali,1998,10400000,0.0198,339.0,1470.0,4470.0
Malta,1998,387000,6.5,22.6,22300.0,22500.0
Marshall Islands,1998,50400,0.0371,8.51,2900.0,345.0
Mauritania,1998,2500000,0.0406,87.4,2780.0,0.0
Mauritius,1998,1170000,2.57,148.0,10400.0,60400.0
Mexico,1998,96100000,1.27,4450.0,15400.0,3350000.0
"Micronesia, Fed. Sts.",1998,108000,1.86,18.6,2920.0,0.0
Moldova,1998,4250000,0.261,787.0,2840.0,7000.0
Monaco,1998,31600,0.0,,,11500.0
Mongolia,1998,2360000,0.146,486.0,4540.0,9030.0
Montenegro,1998,616000,0.0,73.9,11100.0,0.0
Morocco,1998,28100000,0.142,1310.0,4470.0,117000.0
Mozambique,1998,16800000,0.0202,1180.0,550.0,6730.0
Myanmar,1998,45600000,0.0,3580.0,1050.0,8520.0
Namibia,1998,1730000,0.287,224.0,6330.0,19500.0
Nauru,1998,10600,0.0,,,850.0
Nepal,1998,23100000,0.0644,2740.0,1430.0,0.0
Netherlands,1998,15700000,22.2,1940.0,38900.0,3350000.0
New Zealand,1998,3780000,31.6,549.0,26200.0,790000.0
Nicaragua,1998,4910000,0.304,415.0,3160.0,18300.0
Niger,1998,10500000,0.0029100000000000003,370.0,827.0,1350.0
Nigeria,1998,116000000,0.0252,5080.0,3060.0,20000.0
North Korea,1998,22500000,0.0,2810.0,1550.0,0.0
North Macedonia,1998,2010000,1.0,190.0,7990.0,30100.0
Norway,1998,4450000,22.6,611.0,55900.0,2070000.0
Oman,1998,2250000,0.863,56.9,42100.0,98000.0
Pakistan,1998,135000000,0.044000000000000004,5450.0,3320.0,196000.0
Palau,1998,18400,0.0,,,0.0
Palestine,1998,3000000,0.0,54.8,3920.0,0.0
Panama,1998,2910000,2.75,182.0,10400.0,85900.0
Papua New Guinea,1998,5580000,0.235,760.0,2760.0,5560.0
Paraguay,1998,5110000,0.195,203.0,8640.0,232000.0
Peru,1998,25700000,1.19,1030.0,6360.0,743000.0
Philippines,1998,74700000,1.1,3930.0,4100.0,1730000.0
Poland,1998,38600000,4.1,6930.0,13300.0,1930000.0
Portugal,1998,10200000,9.87,1420.0,24400.0,3070000.0
Qatar,1998,552000,3.52,48.0,103000.0,65800.0
Romania,1998,22500000,2.24,2860.0,10200.0,643000.0
Russia,1998,147000000,0.813,64200.0,11900.0,747000.0
Rwanda,1998,6960000,0.0118,682.0,810.0,5000.0
Samoa,1998,173000,0.23,23.8,4000.0,1480.0
San Marino,1998,26900,1.41,,,4980.0
Sao Tome and Principe,1998,138000,0.29600000000000004,2.2,1980.0,0.0
Saudi Arabia,1998,19800000,0.10099999999999999,461.0,44500.0,627000.0
Senegal,1998,9350000,0.0799,561.0,2310.0,27500.0
Serbia,1998,9690000,0.0,2120.0,8330.0,0.0
Seychelles,1998,79100,2.53,8.99,18400.0,5190.0
Sierra Leone,1998,4380000,0.0148,171.0,910.0,0.0
Singapore,1998,3860000,19.6,407.0,46600.0,1090000.0
Slovak Republic,1998,5400000,2.69,814.0,15400.0,465000.0
Slovenia,1998,1990000,10.1,657.0,20800.0,162000.0
Solomon Islands,1998,391000,0.508,64.2,2250.0,702.0
Somalia,1998,8240000,0.00716,351.0,607.0,0.0
South Africa,1998,43700000,2.91,7360.0,9360.0,3340000.0
South Korea,1998,46600000,6.78,8340.0,17400.0,14000000.0
South Sudan,1998,5660000,0.0,205.0,2510.0,0.0
Spain,1998,40200000,4.36,3690.0,27500.0,6440000.0
Sri Lanka,1998,18600000,0.29600000000000004,8010.0,5070.0,174000.0
St. Kitts and Nevis,1998,43200,3.34,,,440.0
St. Lucia,1998,153000,1.3,9.01,10600.0,1900.0
St. Vincent and the Grenadines,1998,108000,1.85,6.75,7240.0,750.0
Sudan,1998,26000000,0.00481,1030.0,2240.0,8600.0
Suriname,1998,460000,1.67,82.0,9970.0,6010.0
Sweden,1998,8870000,33.5,1490.0,33800.0,4110000.0
Switzerland,1998,7090000,24.8,1610.0,48500.0,1700000.0
Syria,1998,15600000,0.0637,305.0,5440.0,0.0
Tajikistan,1998,6030000,0.0,277.0,1090.0,420.0
Tanzania,1998,31900000,0.00924,1930.0,1500.0,37900.0
Thailand,1998,61600000,1.09,10500.0,8600.0,1980000.0
Timor-Leste,1998,867000,0.0,61.9,4310.0,0.0
Togo,1998,4630000,0.306,365.0,1290.0,7500.0
Tonga,1998,97000,0.765,6.38,4330.0,130.0
Trinidad and Tobago,1998,1260000,2.72,177.0,15900.0,26300.0
Tunisia,1998,9510000,0.10800000000000001,316.0,6960.0,39000.0
Turkey,1998,61300000,0.6990000000000001,2550.0,13900.0,3510000.0
Turkmenistan,1998,4410000,0.0,438.0,4440.0,3000.0
Tuvalu,1998,9330,0.0,,,0.0
Uganda,1998,22300000,0.0653,2500.0,1020.0,30000.0
Ukraine,1998,49700000,0.301,17500.0,4450.0,116000.0
United Arab Emirates,1998,2810000,6.91,129.0,101000.0,493000.0
United Kingdom,1998,58500000,13.7,5970.0,31300.0,14900000.0
United States,1998,275000000,30.1,35300.0,42800.0,69200000.0
Uruguay,1998,3290000,6.99,549.0,13500.0,151000.0
Uzbekistan,1998,24000000,0.0208,2420.0,2380.0,26800.0
Vanuatu,1998,178000,0.27399999999999997,28.0,2760.0,220.0
Venezuela,1998,23300000,1.38,1940.0,15500.0,2010000.0
Vietnam,1998,78100000,0.0131,7170.0,2350.0,223000.0
Yemen,1998,16500000,0.0233,691.0,3840.0,16100.0
Zambia,1998,9870000,0.0302,806.0,2060.0,8260.0
Zimbabwe,1998,11700000,0.0817,1220.0,3100.0,19000.0
Afghanistan,1999,20200000,0.0,1200.0,735.0,0.0
Albania,1999,3120000,0.0814,175.0,5060.0,11000.0
Algeria,1999,30600000,0.2,1060.0,10000.0,72000.0
Andorra,1999,64400,7.64,6.2,31900.0,20600.0
Angola,1999,15900000,0.07200000000000001,809.0,3900.0,24000.0
Antigua and Barbuda,1999,74700,5.3,1.64,19800.0,8500.0
Argentina,1999,36500000,3.28,4440.0,15300.0,3850000.0
Armenia,1999,3090000,0.971,142.0,2740.0,8160.0
Australia,1999,18800000,40.8,2610.0,34500.0,6320000.0
Austria,1999,8050000,23.0,1680.0,37700.0,4250000.0
Azerbaijan,1999,8050000,0.0992,200.0,4180.0,370000.0
Bahamas,1999,294000,3.76,7.42,32100.0,15900.0
Bahrain,1999,637000,4.72,53.0,44600.0,133000.0
Bangladesh,1999,125000000,0.0362,13100.0,1640.0,149000.0
Barbados,1999,270000,2.38,13.3,14800.0,20300.0
Belarus,1999,9920000,0.495,4190.0,7130.0,23500.0
Belgium,1999,10300000,13.8,2360.0,36000.0,3190000.0
Belize,1999,239000,4.08,14.6,6370.0,6590.0
Benin,1999,6660000,0.155,473.0,1620.0,7270.0
Bhutan,1999,578000,0.138,33.0,3280.0,0.0
Bolivia,1999,8260000,0.982,564.0,4350.0,420000.0
Bosnia and Herzegovina,1999,3740000,0.19399999999999998,435.0,6030.0,52600.0
Botswana,1999,1610000,1.12,285.0,10700.0,92000.0
Brazil,1999,172000000,2.04,10400.0,11100.0,15000000.0
Brunei,1999,326000,7.67,12.3,81500.0,66000.0
Bulgaria,1999,8070000,2.91,1650.0,8390.0,350000.0
Burkina Faso,1999,11300000,0.0618,696.0,1090.0,5040.0
Burundi,1999,6270000,0.0392,642.0,737.0,800.0
Cambodia,1999,11900000,0.032,648.0,1280.0,89100.0
Cameroon,1999,15100000,0.129,1300.0,2540.0,6000.0
Canada,1999,30300000,36.2,4240.0,36000.0,6910000.0
Cape Verde,1999,420000,1.16,49.7,3470.0,8070.0
Central African Republic,1999,3560000,0.0409,332.0,892.0,4160.0
Chad,1999,8050000,0.0123,413.0,1040.0,0.0
Chile,1999,15200000,4.1,2060.0,13700.0,2260000.0
China,1999,1280000000,0.708,218000.0,3430.0,43300000.0
Colombia,1999,39000000,1.7,2880.0,8310.0,1970000.0
Comoros,1999,529000,0.14800000000000002,21.5,2210.0,0.0
"Congo, Dem. Rep.",1999,45900000,0.00101,2590.0,631.0,12000.0
"Congo, Rep.",1999,3040000,0.0168,254.0,4420.0,5000.0
Costa Rica,1999,3890000,3.9,251.0,9610.0,138000.0
Cote d'Ivoire,1999,16000000,0.11900000000000001,1410.0,3130.0,257000.0
Croatia,1999,4460000,4.41,1090.0,14900.0,295000.0
Cuba,1999,11100000,0.315,2050.0,4490.0,5140.0
Cyprus,1999,926000,11.3,44.5,28000.0,152000.0
Czech Republic,1999,10300000,6.83,1800.0,20300.0,1940000.0
Denmark,1999,5320000,30.6,1010.0,40900.0,2630000.0
Djibouti,1999,700000,0.106,25.4,2210.0,280.0
Dominica,1999,69800,2.93,2.59,8020.0,800.0
Dominican Republic,1999,8340000,1.1,442.0,8040.0,424000.0
Ecuador,1999,12400000,0.823,919.0,7420.0,383000.0
Egypt,1999,67500000,0.29,2030.0,7190.0,481000.0
El Salvador,1999,5840000,0.845,580.0,5590.0,511000.0
Equatorial Guinea,1999,582000,0.0974,41.6,10100.0,600.0
Eritrea,1999,2240000,0.0255,219.0,2630.0,0.0
Estonia,1999,1400000,14.5,504.0,14300.0,387000.0
Eswatini,1999,994000,0.47100000000000003,123.0,6130.0,14000.0
Ethiopia,1999,64300000,0.0125,5210.0,603.0,6740.0
Fiji,1999,806000,0.9420000000000001,101.0,6830.0,23400.0
Finland,1999,5180000,32.3,1330.0,33100.0,3270000.0
France,1999,58700000,9.13,13900.0,33600.0,21400000.0
Gabon,1999,1200000,0.249,101.0,18600.0,8890.0
Gambia,1999,1280000,0.716,43.3,1420.0,5310.0
Georgia,1999,4460000,0.41600000000000004,330.0,3400.0,133000.0
Germany,1999,81400000,20.8,13800.0,35800.0,23400000.0
Ghana,1999,18800000,0.105,871.0,2190.0,70000.0
Greece,1999,11000000,6.88,441.0,24000.0,3900000.0
Grenada,1999,102000,2.47,5.76,9130.0,2010.0
Guatemala,1999,11400000,0.593,1030.0,6000.0,338000.0
Guinea,1999,8050000,0.0608,418.0,1520.0,25200.0
Guinea-Bissau,1999,1180000,0.11800000000000001,89.6,1370.0,0.0
Guyana,1999,750000,3.97,183.0,4660.0,2820.0
Haiti,1999,8320000,0.0707,694.0,1770.0,25000.0
Holy See,1999,788,,,,
Honduras,1999,6400000,0.574,196.0,3160.0,78600.0
Hungary,1999,10200000,5.86,3280.0,17200.0,1630000.0
Iceland,1999,278000,41.3,37.6,33800.0,173000.0
India,1999,1040000000,0.273,198000.0,2660.0,1880000.0
Indonesia,1999,209000000,0.444,7430.0,5610.0,2220000.0
Iran,1999,64800000,0.379,4150.0,12700.0,490000.0
Iraq,1999,22800000,0.0,1650.0,12400.0,0.0
Ireland,1999,3730000,10.9,495.0,36500.0,1680000.0
Israel,1999,5820000,13.4,577.0,25500.0,2880000.0
Italy,1999,56700000,14.4,5090.0,35200.0,30300000.0
Jamaica,1999,2630000,2.36,52.7,7940.0,144000.0
Japan,1999,127000000,21.4,30300.0,33000.0,56800000.0
Jordan,1999,5030000,2.53,175.0,7050.0,118000.0
Kazakhstan,1999,15000000,0.46399999999999997,5340.0,9040.0,49500.0
Kenya,1999,31100000,0.114,1340.0,2140.0,23800.0
Kiribati,1999,83000,1.21,18.0,1910.0,200.0
Kuwait,1999,1950000,4.76,60.0,70200.0,300000.0
Kyrgyz Republic,1999,4860000,0.205,718.0,1990.0,2570.0
Lao,1999,5240000,0.0378,623.0,2390.0,12100.0
Latvia,1999,2410000,4.39,869.0,10500.0,274000.0
Lebanon,1999,3750000,5.38,97.4,10700.0,627000.0
Lesotho,1999,2020000,0.0538,344.0,1590.0,12000.0
Liberia,1999,2700000,0.0113,174.0,1080.0,0.0
Libya,1999,5280000,0.134,192.0,21500.0,30000.0
Liechtenstein,1999,32800,0.0,,,9000.0
Lithuania,1999,3530000,2.92,1620.0,11700.0,332000.0
Luxembourg,1999,431000,17.4,69.7,76500.0,209000.0
Madagascar,1999,15300000,0.16899999999999998,878.0,1420.0,35800.0
Malawi,1999,10900000,0.0873,751.0,894.0,22500.0
Malaysia,1999,22700000,12.3,1600.0,15300.0,2990000.0
Maldives,1999,274000,1.12,11.6,9640.0,2930.0
Mali,1999,10600000,0.0609,341.0,1510.0,6390.0
Malta,1999,391000,7.76,23.1,23200.0,37500.0
Marshall Islands,1999,50400,0.966,8.6,2830.0,443.0
Mauritania,1999,2560000,0.11800000000000001,86.8,2920.0,0.0
Mauritius,1999,1180000,4.65,147.0,10500.0,102000.0
Mexico,1999,97500000,1.86,4480.0,15600.0,7730000.0
"Micronesia, Fed. Sts.",1999,108000,2.8,18.4,2970.0,0.0
Moldova,1999,4230000,0.601,805.0,2750.0,18000.0
Monaco,1999,31800,0.0,,,13100.0
Mongolia,1999,2380000,0.508,497.0,4640.0,34600.0
Montenegro,1999,615000,0.0,74.2,10100.0,0.0
Morocco,1999,28500000,0.17600000000000002,1400.0,4460.0,369000.0
Mozambique,1999,17200000,0.0563,1190.0,579.0,12200.0
Myanmar,1999,46200000,0.00015,3560.0,1150.0,11400.0
Namibia,1999,1760000,0.336,234.0,6430.0,30000.0
Nauru,1999,10400,0.0,,,1000.0
Nepal,1999,23500000,0.147,2800.0,1460.0,5500.0
Netherlands,1999,15800000,39.2,1950.0,40600.0,6750000.0
New Zealand,1999,3820000,41.5,528.0,27500.0,1400000.0
Nicaragua,1999,4990000,0.498,415.0,3330.0,44200.0
Niger,1999,10900000,0.0281,384.0,794.0,2190.0
Nigeria,1999,119000000,0.040999999999999995,5200.0,3000.0,25000.0
North Korea,1999,22700000,0.0,2840.0,1630.0,0.0
North Macedonia,1999,2020000,1.5,193.0,8290.0,48700.0
Norway,1999,4470000,40.0,617.0,56600.0,2660000.0
Oman,1999,2250000,2.52,55.7,42000.0,121000.0
Pakistan,1999,139000000,0.0554,5620.0,3350.0,266000.0
Palau,1999,18800,0.0,,,0.0
Palestine,1999,3120000,0.0,57.2,4140.0,0.0
Panama,1999,2970000,3.84,182.0,10600.0,233000.0
Papua New Guinea,1999,5720000,0.667,752.0,2740.0,7060.0
Paraguay,1999,5220000,0.382,215.0,8340.0,436000.0
Peru,1999,26100000,1.95,1020.0,6350.0,1010000.0
Philippines,1999,76300000,1.43,3610.0,4130.0,2850000.0
Poland,1999,38600000,5.46,7260.0,13900.0,3960000.0
Portugal,1999,10300000,14.7,1410.0,25200.0,4670000.0
Qatar,1999,570000,4.07,48.5,104000.0,84400.0
Romania,1999,22300000,2.7,2780.0,10200.0,1360000.0
Russia,1999,147000000,1.02,71100.0,12700.0,1370000.0
Rwanda,1999,7500000,0.0672,704.0,784.0,11000.0
Samoa,1999,174000,0.285,23.4,4070.0,2430.0
San Marino,1999,27100,42.8,,,9580.0
Sao Tome and Principe,1999,140000,0.363,2.23,1990.0,0.0
Saudi Arabia,1999,20200000,0.494,483.0,41900.0,837000.0
Senegal,1999,9570000,0.311,598.0,2400.0,87900.0
Serbia,1999,9580000,0.0,2120.0,7340.0,0.0
Seychelles,1999,79900,6.23,8.77,18300.0,16300.0
Sierra Leone,1999,4460000,0.0485,176.0,875.0,0.0
Singapore,1999,3950000,24.2,407.0,48900.0,1630000.0
Slovak Republic,1999,5400000,5.44,813.0,15400.0,664000.0
Slovenia,1999,1990000,12.6,651.0,21900.0,631000.0
Solomon Islands,1999,402000,0.495,66.3,2180.0,1090.0
Somalia,1999,8550000,0.0139,354.0,605.0,0.0
South Africa,1999,44300000,4.12,7740.0,9440.0,5190000.0
South Korea,1999,47000000,23.6,8900.0,19200.0,23400000.0
South Sudan,1999,5930000,0.0,213.0,2630.0,0.0
Spain,1999,40500000,7.09,3670.0,28600.0,15000000.0
Sri Lanka,1999,18700000,0.348,7830.0,5260.0,257000.0
St. Kitts and Nevis,1999,43600,4.4,,,700.0
St. Lucia,1999,155000,1.93,9.31,10800.0,2300.0
St. Vincent and the Grenadines,1999,108000,2.78,7.01,7440.0,1420.0
Sudan,1999,26600000,0.008790000000000001,1070.0,2240.0,13000.0
Suriname,1999,465000,1.89,86.1,9720.0,17500.0
Sweden,1999,8870000,41.4,1460.0,35300.0,5130000.0
Switzerland,1999,7120000,34.0,1570.0,49100.0,3060000.0
Syria,1999,16000000,0.124,316.0,5140.0,4000.0
Tajikistan,1999,6120000,0.0328,278.0,1110.0,625.0
Tanzania,1999,32700000,0.0751,1980.0,1530.0,51000.0
Thailand,1999,62300000,2.43,10600.0,8890.0,2340000.0
Timor-Leste,1999,873000,0.0,58.1,2810.0,0.0
Togo,1999,4780000,0.59,366.0,1280.0,17000.0
Tonga,1999,97500,1.02,6.7,4480.0,140.0
Trinidad and Tobago,1999,1260000,5.81,172.0,17200.0,38700.0
Tunisia,1999,9610000,1.6,328.0,7300.0,55300.0
Turkey,1999,62300000,2.29,2710.0,13200.0,8120000.0
Turkmenistan,1999,4470000,0.045,476.0,5110.0,4000.0
Tuvalu,1999,9340,0.0,,,0.0
Uganda,1999,23000000,0.106,2590.0,1070.0,56400.0
Ukraine,1999,49300000,0.405,17800.0,4490.0,217000.0
United Arab Emirates,1999,2970000,14.9,136.0,98500.0,832000.0
United Kingdom,1999,58700000,21.3,5930.0,32200.0,27200000.0
United States,1999,279000000,35.8,35200.0,44300.0,86000000.0
Uruguay,1999,3310000,9.97,560.0,13200.0,319000.0
Uzbekistan,1999,24400000,0.0307,2550.0,2460.0,40400.0
Vanuatu,1999,181000,0.5379999999999999,28.5,2720.0,300.0
Venezuela,1999,23700000,2.84,2010.0,14300.0,3780000.0
Vietnam,1999,79000000,0.129,7250.0,2440.0,329000.0
Yemen,1999,16900000,0.0566,723.0,3870.0,27700.0
Zambia,1999,10100000,0.147,841.0,2100.0,28200.0
Zimbabwe,1999,11800000,0.162,1360.0,3050.0,174000.0
Afghanistan,2000,20800000,0.0,1250.0,687.0,0.0
Albania,2000,3130000,0.114,175.0,5440.0,29800.0
Algeria,2000,31000000,0.49200000000000005,1080.0,10300.0,86000.0
Andorra,2000,65400,10.5,6.19,31700.0,23500.0
Angola,2000,16400000,0.105,819.0,3890.0,25800.0
Antigua and Barbuda,2000,76000,6.48,1.59,20800.0,22000.0
Argentina,2000,36900000,7.04,4520.0,15000.0,6490000.0
Armenia,2000,3070000,1.3,135.0,2930.0,17500.0
Australia,2000,19000000,46.8,2560.0,35400.0,8560000.0
Austria,2000,8070000,33.7,1660.0,38800.0,6120000.0
Azerbaijan,2000,8120000,0.14800000000000002,218.0,4600.0,420000.0
Bahamas,2000,298000,8.0,7.55,33000.0,31500.0
Bahrain,2000,665000,6.15,56.3,44900.0,206000.0
Bangladesh,2000,128000000,0.071,12800.0,1690.0,279000.0
Barbados,2000,272000,3.97,13.0,15400.0,28500.0
Belarus,2000,9870000,1.86,4160.0,7570.0,49400.0
Belgium,2000,10300000,29.4,2400.0,37200.0,5630000.0
Belize,2000,247000,5.96,15.2,6950.0,16800.0
Benin,2000,6870000,0.225,498.0,1670.0,55500.0
Bhutan,2000,591000,0.401,34.6,3430.0,0.0
Bolivia,2000,8420000,1.44,568.0,4370.0,583000.0
Bosnia and Herzegovina,2000,3750000,1.08,412.0,6350.0,93400.0
Botswana,2000,1640000,2.9,304.0,10700.0,222000.0
Brazil,2000,175000000,2.87,10600.0,11400.0,23200000.0
Brunei,2000,333000,9.0,12.7,82100.0,95000.0
Bulgaria,2000,8000000,5.37,1610.0,8830.0,738000.0
Burkina Faso,2000,11600000,0.0771,715.0,1080.0,25200.0
Burundi,2000,6380000,0.0772,636.0,718.0,16300.0
Cambodia,2000,12200000,0.047,673.0,1390.0,131000.0
Cameroon,2000,15500000,0.252,1370.0,2560.0,103000.0
Canada,2000,30600000,51.3,4170.0,37500.0,8730000.0
Cape Verde,2000,428000,1.82,51.3,3900.0,19700.0
Central African Republic,2000,3640000,0.0534,336.0,851.0,4970.0
Chad,2000,8360000,0.0357,430.0,992.0,5500.0
Chile,2000,15300000,16.6,1980.0,14200.0,3400000.0
China,2000,1290000000,1.78,205000.0,3690.0,85300000.0
Colombia,2000,39600000,2.21,3040.0,8410.0,2260000.0
Comoros,2000,542000,0.272,21.7,2390.0,0.0
"Congo, Dem. Rep.",2000,47100000,0.0059,2670.0,573.0,15000.0
"Congo, Rep.",2000,3130000,0.0263,249.0,4620.0,70000.0
Costa Rica,2000,3960000,5.8,260.0,9790.0,212000.0
Cote d'Ivoire,2000,16500000,0.231,1450.0,2990.0,473000.0
Croatia,2000,4430000,6.64,1050.0,15600.0,1030000.0
Cuba,2000,11100000,0.541,1960.0,4880.0,6540.0
Cyprus,2000,943000,15.3,44.7,29400.0,218000.0
Czech Republic,2000,10300000,9.78,1790.0,21200.0,4350000.0
Denmark,2000,5340000,39.2,957.0,42300.0,3360000.0
Djibouti,2000,718000,0.195,25.8,2160.0,230.0
Dominica,2000,69700,8.81,2.38,8230.0,1200.0
Dominican Republic,2000,8470000,3.7,464.0,8290.0,705000.0
Ecuador,2000,12700000,1.46,940.0,7360.0,482000.0
Egypt,2000,68800000,0.6409999999999999,2040.0,7500.0,1360000.0
El Salvador,2000,5890000,1.18,568.0,5610.0,744000.0
Equatorial Guinea,2000,606000,0.132,41.5,11300.0,5000.0
Eritrea,2000,2290000,0.13699999999999998,226.0,2490.0,0.0
Estonia,2000,1400000,28.6,481.0,15700.0,557000.0
Eswatini,2000,1010000,0.9259999999999999,136.0,6170.0,33000.0
Ethiopia,2000,66200000,0.0153,5290.0,621.0,17800.0
Fiji,2000,811000,1.5,102.0,6680.0,55100.0
Finland,2000,5190000,37.2,1300.0,34900.0,3730000.0
France,2000,59000000,14.3,13600.0,34700.0,29100000.0
Gabon,2000,1230000,1.22,105.0,17800.0,120000.0
Gambia,2000,1320000,0.922,44.8,1450.0,5600.0
Georgia,2000,4360000,0.485,315.0,3530.0,195000.0
Germany,2000,81400000,30.2,13500.0,36800.0,48200000.0
Ghana,2000,19300000,0.154,903.0,2220.0,130000.0
Greece,2000,11100000,9.14,436.0,24800.0,5930000.0
Grenada,2000,103000,4.06,5.96,9540.0,4300.0
Guatemala,2000,11700000,0.7120000000000001,1170.0,6070.0,857000.0
Guinea,2000,8240000,0.0954,421.0,1520.0,42100.0
Guinea-Bissau,2000,1200000,0.23,91.5,1410.0,0.0
Guyana,2000,747000,6.61,162.0,4620.0,39800.0
Haiti,2000,8460000,0.231,704.0,1760.0,55000.0
Holy See,2000,790,,,,
Honduras,2000,6570000,1.2,201.0,3300.0,155000.0
Hungary,2000,10200000,7.0,3190.0,18000.0,3080000.0
Iceland,2000,280000,44.5,37.8,35000.0,215000.0
India,2000,1060000000,0.528,202000.0,2710.0,3580000.0
Indonesia,2000,212000000,0.9259999999999999,7600.0,5810.0,3670000.0
Iran,2000,65600000,0.934,4360.0,13200.0,963000.0
Iraq,2000,23500000,0.0,1740.0,12200.0,0.0
Ireland,2000,3780000,17.9,505.0,39400.0,2460000.0
Israel,2000,5950000,20.9,580.0,26800.0,4400000.0
Italy,2000,56700000,23.1,5010.0,36500.0,42200000.0
Jamaica,2000,2650000,3.12,54.8,7940.0,367000.0
Japan,2000,128000000,30.0,30700.0,33900.0,66800000.0
Jordan,2000,5120000,2.62,176.0,7220.0,389000.0
Kazakhstan,2000,14900000,0.669,5600.0,9950.0,197000.0
Kenya,2000,32000000,0.318,1420.0,2100.0,127000.0
Kiribati,2000,84400,1.79,18.4,1990.0,300.0
Kuwait,2000,2050000,6.73,60.8,70100.0,476000.0
Kyrgyz Republic,2000,4920000,1.04,733.0,2080.0,9000.0
Lao,2000,5320000,0.111,615.0,2490.0,12700.0
Latvia,2000,2380000,6.32,828.0,11200.0,401000.0
Lebanon,2000,3840000,7.95,97.7,10600.0,743000.0
Lesotho,2000,2030000,0.212,377.0,1640.0,21600.0
Liberia,2000,2850000,0.0177,185.0,1320.0,1500.0
Libya,2000,5360000,0.187,202.0,21900.0,40000.0
Liechtenstein,2000,33200,36.5,,,10000.0
Lithuania,2000,3500000,6.43,1610.0,12200.0,524000.0
Luxembourg,2000,436000,22.9,67.8,81700.0,303000.0
Madagascar,2000,15800000,0.196,890.0,1440.0,63100.0
Malawi,2000,11100000,0.127,752.0,884.0,49000.0
Malaysia,2000,23200000,21.4,1630.0,16300.0,5120000.0
Maldives,2000,279000,2.2,11.6,9800.0,7640.0
Mali,2000,10900000,0.14300000000000002,350.0,1470.0,10400.0
Malta,2000,394000,13.1,23.3,24600.0,114000.0
